CodigoMateria,Identificacao,Ementa,Data,IndicadorAutorPrincipal,CodigoParlamentar,interesse,justificativa_interesse
146574,PDL 69/2021,"Susta o Decreto nº 10.627, de 12 de fevereiro de 2021, que “altera o Anexo I ao Decreto nº 10.030, de 30 de setembro de 2019, que aprova o Regulamento de Produtos Controlados”, o Decreto nº 10.628, de 12 de fevereiro de 2021, que “altera o Decreto nº 9.845, de 25 de junho de 2019, que regulamenta a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre a aquisição, o cadastro, o registro e a posse de armas de fogo e de munição”, o Decreto nº 10.629, de 12 de fevereiro de 2021, que “altera o Decreto nº 9.846, de 25 de junho de 2019, que regulamenta a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre o registro, o cadastro, e a aquisição de armas e de munições por caçadores, colecionadores e atiradores.” e o Decreto nº 10.630, de 12 de fevereiro de 2021, “que altera o Decreto nº 9.847, de 25 de junho de 2019, que regulamenta a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre a aquisição, o cadastro, o registro, o porte e a comercialização de armas de fogo e de munição e sobre o Sistema Nacional de Armas e o Sistema de Gerenciamento Militar de Armas”.",2021-02-18,Não,5982,4,Co-autor da matéria há menos de 3 anos
146738,PEC 2/2021,"Altera o Ato das Disposições Constitucionais Transitórias, dispondo sobre o pagamento de auxílio emergencial, e dá outras providências.",2021-02-23,Não,5982,0,Co-autor de PEC
145120,PL 4917/2020,"Altera o parágrafo único do art. 316 do Decreto-Lei nº 3.689, de 3 de outubro de 1941- Código de Processo Penal, para evitar a soltura automática do preso caso não se proceda à revisão da prisão preventiva a que alude o dispositivo.",2020-10-14,Sim,5982,5,Autor principal da matéria há mais de 3 ano
145023,PEC 37/2020,"Altera o art. 14 da Constituição Federal, estabelecendo o afastamento do cargo para o chefe do Poder Executivo que pleiteia a reeleição.",2020-10-01,Não,5982,0,Co-autor de PEC
145030,PL 4805/2020,"Altera a Lei nº 9.807, de 13 de julho de 1999, a Lei nº 13.105, de 16 de março de 2015, e a Lei nº 8.112, de 11 de dezembro de 1990, para criar a medida excepcional de reserva da identidade das testemunhas.",2020-10-02,Sim,5982,5,Autor principal da matéria há mais de 3 ano
144731,PL 4639/2020,"Altera os artigos 1º e 25º e acrescenta o artigo 2-A à Lei nº 12.846, de 1º de agosto de 2013, para dispor sobre a exigência de programas de integridade para fins de contratação com a Administração Pública em obras de grande vulto.",2020-09-17,Sim,5982,5,Autor principal da matéria há mais de 3 ano
144732,PL 4640/2020,"Altera os artigos 110, 112 e 117 do Decreto-Lei nº 2.848/1940 (Código Penal), relativos ao sistema prescricional penal, extinguindo a prescrição retroativa, redefinindo o termo inicial da prescrição da pretensão executória e ajustando o rol de causas interruptivas da prescrição.",2020-09-17,Sim,5982,5,Autor principal da matéria há mais de 3 ano
144733,PL 4641/2020,"Altera os artigos 7º e 16º da Lei nº 8.429, de 2 de junho de 1992, para aperfeiçoar o bloqueio de bens e garantir os resultados da ação de improbidade administrativa.",2020-09-17,Sim,5982,5,Autor principal da matéria há mais de 3 ano
144729,PL 4638/2020,"Acrescenta incisos aos artigos 36 e 45 da Lei nº 12.529, de 30 de novembro de 2011, dispondo sobre a responsabilização civil e administrativa de pessoas jurídicas por corrupção privada.",2020-09-17,Sim,5982,5,Autor principal da matéria há mais de 3 ano
143376,PL 3754/2020,Institui e dispõe sobre o regime de trabalho sob demanda.,2020-07-13,Sim,5982,5,Autor principal da matéria há mais de 3 ano
143962,PDL 368/2020,"Susta, nos termos nos termos do art. 49, V, da Constituição Federal, a aplicação da da Nota Técnica nº 1556/2020, da Coordenação Geral de Uniformização de Entendimentos da Controladoria-Geral da União, cuja manifestação interpretativa discorre acerca da Responsabilização Disciplinar de servidores.",2020-08-12,Sim,5982,5,Autor principal da matéria há mais de 3 ano
143650,PDL 346/2020,"Susta os efeitos do Decreto nº 9.846, de 25 de junho de 2019, da Portaria n° 136 do Comando Logístico do Exército, de 08 de novembro de 2019, da Portaria n° 62 do Comando Logístico do Exército Brasileiro, de 17 de abril de 2020, da Portaria Interministerial n° 1.634/GM-MD, de 22 de abril de 2020 e da Portaria n° 423 do Ministério da Justiça e Segurança Pública, de 22 de julho de 2020.",2020-07-28,Sim,5982,5,Autor principal da matéria há mais de 3 ano
144067,PEC 29/2020,Introduz a renda básica como direito social.,2020-08-13,Não,5982,0,Co-autor de PEC
143661,PL 3973/2020,"Permite o saque-rescisão do FGTS para optantes do saque-aniversário, enquanto durar o estado de calamidade pública decorrente da pandemia.",2020-07-29,Sim,5982,5,Autor principal da matéria há mais de 3 ano
143718,PL 4023/2020,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para fixar diretrizes que orientem a distribuição de vacinas contra a covid-19 à população.",2020-08-03,Sim,5982,5,Autor principal da matéria há mais de 3 ano
143602,PL 3900/2020,"Altera a Lei nº 1.074, de 24 de março de 1950, que cria a Ordem do Mérito Médico, a fim de ampliar a outras categorias profissionais de saúde a elegibilidade à homenagem.",2020-07-22,Sim,5982,5,Autor principal da matéria há mais de 3 ano
143524,PEC 25/2020,Altera o art. 128 da Constituição Federal para modificar a forma de escolha do Procurador-Geral da República.,2020-07-16,Não,5982,0,Co-autor de PEC
156391,PEC 8/2023,"Modifica os arts. 60, 61, 62 e 64 da Constituição Federal, para dispor sobre a iniciativa de proposições pelo Presidente da República.",2023-03-21,Não,5982,0,Co-autor de PEC
155741,PL 83/2023,"Altera a Lei nº 13.260, de 16 de março de 2016, que regulamenta o disposto no inciso XLIII do art. 5º da Constituição Federal, disciplinando o terrorismo, tratando de disposições investigatórias e processuais e reformulando o conceito de organização terrorista; e altera as Leis n º 7.960, de 21 de dezembro de 1989, e 12.850, de 2 de agosto de 2013, para prever a motivação política como elemento subjetivo do terrorismo.",2023-02-03,Sim,5982,7,Autor principal da matéria há menos de 1 ano
155916,PL 618/2023,"Altera a Lei nº 8.078, de 11 de setembro de 1990 (Código de Defesa do Consumidor) e a Lei nº 8.137, de 27 de dezembro de 1990 (crimes contra a ordem tributária, econômica e contra as relações de consumo), para dispor sobre o aumento abusivo de preços de produtos e serviços por ocasião de calamidade pública, endemias, epidemias, pandemias e suas consequências.",2023-02-23,Sim,5982,7,Autor principal da matéria há menos de 1 ano
154901,PL 2628/2022,Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais.,2022-10-18,Sim,5982,6,Autor principal da matéria há menos de 3 anos
154724,PLP 123/2022,"Estabelece normas gerais de fiscalização financeira da administração pública direta e indireta da União, dos Estados, do Distrito Federal e dos Municípios, dispõe sobre a simetria de que trata o art. 75 da Constituição Federal, e dá outras providências.",2022-09-13,Sim,5982,6,Autor principal da matéria há menos de 3 anos
155136,PEC 28/2022,"Altera o art. 144 da Constituição Federal, para incluir as guardas municipais no rol dos órgãos de segurança pública.",2022-11-17,Não,5982,0,Co-autor de PEC
155122,PL 2793/2022,"Altera a Lei nº 10.609, de 20 de dezembro de 2002, que dispõe sobre a instituição de equipe de transição pelo candidato eleito para o cargo de Presidente da República, cria cargos em comissão, e dá outras providências, para dispor sobre o transporte nacional e internacional necessário para atividades relativas à transição governamental.",2022-11-16,Sim,5982,7,Autor principal da matéria há menos de 1 ano
155060,PL 2744/2022,"Insere disposições nas Leis nºs 4.737, de 15 de julho de 1965 – Código Eleitoral; 8.429, de 2 de junho de 1992 – Lei da Improbidade Administrativa; 9.504, de 30 de setembro de 1997 – Lei das Eleições, e 14.133, de 1º de abril de 2021 – Lei de Licitações e Contratos Administrativos, para prevenir a prática de assédio eleitoral.",2022-11-08,Sim,5982,6,Autor principal da matéria há menos de 3 anos
154786,PEC 23/2022,"Altera o art. 159 da Constituição Federal para aumentar em um ponto percentual a entrega de recursos pela União ao Fundo de Participação dos Municípios, a ocorrer no mês de março de cada ano.",2022-09-26,Não,5982,0,Co-autor de PEC
154780,PEC 22/2022,"Altera o Ato das Disposições Constitucionais Transitórias para dispor sobre previsão dos recursos classificados como emendas de relator – Resultado Primário nº 9 na lei orçamentária de 2023 para pagamento do piso salarial de que trata a Lei nº 14.434, de 4 de agosto de 2022.",2022-09-23,Não,5982,0,Co-autor de PEC
155227,PEC 31/2022,Altera os arts. 165 e 167 da Constituição Federal e o Ato das Disposições Constitucionais Transitórias para estabelecer novo regime fiscal.,2022-11-28,Não,5982,0,Co-autor de PEC
154870,PEC 24/2022,Institui o piso salarial nacional do Fisioterapeuta e do Terapeuta Ocupacional.,2022-10-13,Não,5982,0,Co-autor de PEC
153822,PL 1773/2022,Institui a Política Nacional de Combate ao Suicídio de Crianças e Adolescentes (PNCSCA).,2022-06-28,Sim,5982,6,Autor principal da matéria há menos de 3 anos
152830,PLP 61/2022,"Regulamenta o § 16 do art. 37 da Constituição Federal, para dispor sobre a avaliação de políticas públicas no âmbito da administração pública federal, e altera a Lei Complementar nº 101, de 4 de maio de 2000, para instituir anexo de avaliação de políticas públicas à lei de diretrizes orçamentárias.",2022-04-26,Sim,5982,6,Autor principal da matéria há menos de 3 anos
152832,PL 1018/2022,Institui o Regime Especial de Fomento à Indústria de Fertilizantes (REFFERT).,2022-04-26,Sim,5982,6,Autor principal da matéria há menos de 3 anos
152831,PL 1017/2022,"Dispõe sobre a avaliação e monitoramento, pelas administrações tributárias da União, do Distrito Federal, dos Estados e dos Municípios, das políticas de concessão de incentivos e benefícios de natureza tributária, nos termos do § 16 do art. 37 e do § 16 do art. 165 da Constituição Federal.",2022-04-26,Sim,5982,6,Autor principal da matéria há menos de 3 anos
152936,PEC 11/2022,"Institui o piso salarial nacional do Enfermeiro, do Técnico de Enfermagem, do Auxiliar de Enfermagem e da Parteira.",2022-05-04,Não,5982,0,Co-autor de PEC
153046,PL 1204/2022,"Altera a Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para dispor sobre a base de cálculo do adicional de insalubridade e sobre a acumulação desse adicional com o de periculosidade quando devido ao empregado.",2022-05-11,Sim,5982,6,Autor principal da matéria há menos de 3 anos
152310,PEC 7/2022,Altera o art. 188 da Constituição Federal e o Ato das Disposições Constitucionais Transitórias para disciplinar a destinação de florestas públicas.,2022-03-22,Não,5982,0,Co-autor de PEC
152191,PL 579/2022,"Altera a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre os colecionadores, atiradores desportivos e caçadores (CACs).",2022-03-15,Sim,5982,6,Autor principal da matéria há menos de 3 anos
152209,PLP 24/2022,"Estabelece normas gerais de finanças públicas voltadas para a elaboração de planos e orçamentos, gestão e controle orçamentário, financeiro e patrimonial e criação e funcionamento de fundos da Administração Pública, altera dispositivos da Lei Complementar nº 101, de 4 de maio de 2000, a fim de fortalecer a gestão fiscal responsável e dá outras providências.",2022-03-16,Sim,5982,6,Autor principal da matéria há menos de 3 anos
153397,PEC 13/2022,"Define como Instituições permanentes de Estado o Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis – IBAMA e o Instituto Chico Mendes de Conservação da Biodiversidade – ICMBio, e dá outras providências.",2022-06-01,Não,5982,0,Co-autor de PEC
151379,PL 4510/2021,"Altera a Lei nº 9.961, de 28 de janeiro de 2000, que cria a Agência Nacional de Saúde Suplementar – ANS e dá outras providências, para explicitar a competência da ANS de fiscalizar os serviços de saúde próprios mantidos pelas operadoras de planos privados de assistência à saúde.",2021-12-16,Sim,5982,6,Autor principal da matéria há menos de 3 anos
151389,PL 4536/2021,"Institui a Rede Nacional de Laboratórios de Tecnologia contra Lavagem de Dinheiro (Rede-Lab) e define seus objetivos, princípios, diretrizes, coordenação, responsabilidades e fontes de custeio.",2021-12-17,Sim,5982,6,Autor principal da matéria há menos de 3 anos
151388,PL 4535/2021,"Acrescenta o Capítulo I - B ao Título VI da Parte Especial do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para tratar do crime de condicionamento de dever de ofício à prestação de atividade sexual.",2021-12-17,Sim,5982,6,Autor principal da matéria há menos de 3 anos
151375,PL 4507/2021,"Acrescenta o art. 30-A à Lei nº 12.846, de 1º de agosto de 2013 (Lei Anticorrupção), para instituir a Semana de Promoção da Educação para a Integridade nas escolas públicas e privadas da educação básica.",2021-12-16,Sim,5982,6,Autor principal da matéria há menos de 3 anos
151374,PL 4506/2021,"Altera a Lei nº 14.133, de 1º de abril de 2021 e a Lei nº 8.666, de 21 de junho de 1993, para reduzir o valor mínimo de contratação a partir do qual é obrigatória a implantação de programa de integridade pelo contratado, e dá outras providências.",2021-12-16,Sim,5982,6,Autor principal da matéria há menos de 3 anos
